2.90950951,46.56381589
2.91411411,46.59440068
2.91871872,46.62401910
2.92332332,46.65267744
2.92792793,46.68037568
2.93253253,46.70712639
2.93713714,46.73292956
2.94174174,46.75777892
2.94634635,46.78169329
2.95095095,46.80466012
2.95555556,46.82669196
2.96016016,46.84778881
2.96476476,46.86795068
2.96936937,46.88718383
2.97397397,46.90549454
2.97857858,46.92288281
2.98318318,46.93934865
2.98778779,46.95489832
2.99239239,46.96953811
2.99699700,46.98326173
3.00160160,46.99608174
3.00620621,47.00799186
3.01081081,47.01900464
3.01541542,47.02911381
3.02002002,47.03833192
3.02462462,47.04665269
3.02922923,47.05408867
3.03383383,47.06063359
3.03843844,47.06629372
3.04304304,47.07106906
3.04764765,47.07497217
3.05225225,47.07799676
3.05685686,47.08014912
3.06146146,47.08143551
3.06606607,47.08184967
3.07067067,47.08140414
3.07527528,47.08009892
3.07987988,47.07792774
3.08448448,47.07490942
3.08908909,47.07103769
3.09369369,47.06631255
3.09829830,47.06074654
3.10290290,47.05433340
3.10750751,47.04707939
3.11211211,47.03898453
3.11671672,47.03006135
3.12132132,47.02030359
3.12592593,47.00971751
3.13053053,46.99830312
3.13513514,46.98606669
3.13973974,46.97300823
3.14434434,46.95913401
3.14894895,46.94444402
3.15355355,46.92894455
3.15815816,46.91262932
3.16276276,46.89551087
3.16736737,46.87759549
3.17197197,46.85887062
3.17657658,46.83934881
3.18118118,46.81903635
3.18578579,46.79793322
3.19039039,46.77603316
3.19499499,46.75335498
3.19959960,46.72988614
3.20420420,46.70563920
3.20880881,46.68061414
3.21341341,46.65481097
3.21801802,46.62824224
3.22262262,46.60089539
3.22722723,46.57278927
3.23183183,46.54391130
3.23643644,46.51428033
3.24104104,46.48388379
3.24564565,46.45273424
3.25025025,46.42083169
3.25485485,46.38817612
3.25945946,46.35477381
3.26406406,46.32063105
3.26866867,46.28574155
3.27327327,46.25011786
3.27787788,46.21375372
3.28248248,46.17665539
3.28708709,46.13882914
3.29169169,46.10026871
3.29629630,46.06098665
3.30090090,46.02098295
3.30550551,45.98025762
3.31011011,45.93881692
3.31471471,45.89666087
3.31931932,45.85378945
3.32392392,45.81021523
3.32852853,45.76592564
3.33313313,45.72093952
3.33773774,45.67525059
3.34234234,45.62885885
3.34694695,45.58177685
3.35155155,45.53399832
3.35615616,45.48552952
3.36076076,45.43637674
3.36536537,45.38653998
3.36996997,45.33601295
3.37457457,45.28481449
3.37917918,45.23293205
3.38378378,45.18037817
3.38838839,45.12715286
3.39299299,45.07326238
3.39759760,45.01870048
3.40220220,44.96347341
3.40680681,44.90758746
3.41141141,44.85104262
3.41601602,44.79384518
3.42062062,44.73598885
3.42522523,44.67748618
3.42982983,44.61833719
3.43443443,44.55854185
3.43903904,44.49810019
3.44364364,44.43701846
3.44824825,44.37530295
3.45285285,44.31294738
3.45745746,44.24996430
3.46206206,44.18634744
3.46666667,44.12210934
3.47127127,44.05724374
3.47587588,43.99175062
3.48048048,43.92564255
3.48508509,43.85891952
3.48968969,43.79158153
3.49429429,43.72362858
3.49889890,43.65507322
3.50350350,43.58590290
3.50810811,43.51613645
3.51271271,43.44576132
3.51731732,43.37479005
3.52192192,43.30322265
3.52652653,43.23105911
3.53113113,43.15830572
3.53573574,43.08496874
3.54034034,43.01104191
3.54494494,42.93652521
3.54954955,42.86143121
3.55415415,42.78575990
3.55875876,42.70951128
3.56336336,42.63269163
3.56796797,42.55530095
3.57257257,42.47733295
3.57717718,42.39880648
3.58178178,42.31971524
3.58638639,42.24005925
3.59099099,42.15985105
3.59559560,42.07907809
3.60020020,41.99775292
3.60480480,41.91588183
3.60940941,41.83345852
3.61401401,41.75048928
3.61861862,41.66697411
3.62322322,41.58291300
3.62782783,41.49831851
3.63243243,41.41318437
3.63703704,41.32751684
3.64164164,41.24132220
3.64624625,41.15459418
3.65085085,41.06733278
3.65545546,40.97955682
3.66006006,40.89125375
3.66466466,40.80242986
3.66926927,40.71308512
3.67387387,40.62323211
3.67847848,40.53285826
3.68308308,40.44198241
3.68768769,40.35059200
3.69229229,40.25869958
3.69689690,40.16630516
3.70150150,40.07340245
3.70610611,39.98001029
3.71071071,39.88611611
3.71531532,39.79172621
3.71991992,39.69684685
3.72452452,39.60147803
3.72912913,39.50562603
3.73373373,39.40928457
3.73833834,39.31245994
3.74294294,39.21515839
3.74754755,39.11737994
3.75215215,39.01912458
3.75675676,38.92039231
3.76136136,38.82119569
3.76596597,38.72152844
3.77057057,38.62139055
3.77517518,38.52079458
3.77977978,38.41973426
3.78438438,38.31820958
3.78898899,38.21623309
3.79359359,38.11380479
3.79819820,38.01091842
3.80280280,37.90758024
3.80740741,37.80379652
3.81201201,37.69956728
3.81661662,37.59489250
3.82122122,37.48977847
3.82582583,37.38422518
3.83043043,37.27823264
3.83503504,37.17180711
3.83963964,37.06494860
3.84424424,36.95765711
3.84884885,36.84993892
3.85345345,36.74179402
3.85805806,36.63322241
3.86266266,36.52423037
3.86726727,36.41482418
3.87187187,36.30499128
3.87647648,36.19475050
3.88108108,36.08409556
3.88568569,35.97302647
3.89029029,35.86154949
3.89489489,35.74966464
3.89949950,35.63737818
3.90410410,35.52469011
3.90870871,35.41159416
3.91331331,35.29810916
3.91791792,35.18422255
3.92252252,35.06994061
3.92712713,34.95526962
3.93173173,34.84020957
3.93633634,34.72476046
3.94094094,34.60892230
3.94554555,34.49270136
3.95015015,34.37610391
3.95475475,34.25912368
3.95935936,34.14176068
3.96396396,34.02402744
3.96856857,33.90592397
3.97317317,33.78744399
3.97777778,33.66859379
3.98238238,33.54937963
3.98698699,33.42980151
3.99159159,33.30985317
3.99619620,33.18954714
4.00080080,33.06888344
4.00540541,32.94786205
4.01001001,32.82648299
4.01461461,32.70475252
4.01921922,32.58267064
4.02382382,32.46023736
4.02842843,32.33745895
4.03303303,32.21433541
4.03763764,32.09086046
4.04224224,31.96705294
4.04684685,31.84290028
4.05145145,31.71841504
4.05605606,31.59359095
4.06066066,31.46843428
4.06526527,31.34294503
4.06986987,31.21712320
4.07447447,31.09097507
4.07907908,30.96450063
4.08368368,30.83769989
4.08828829,30.71057911
4.09289289,30.58313204
4.09749750,30.45537120
4.10210210,30.32729662
4.10670671,30.19890200
4.11131131,30.07019363
4.11591592,29.94117150
4.12052052,29.81184817
4.12512513,29.68221109
4.12972973,29.55226653
4.13433433,29.42202076
4.13893894,29.29147379
4.14354354,29.16062561
4.14814815,29.02947623
4.15275275,28.89803192
4.15735736,28.76629268
4.16196196,28.63425851
4.16656657,28.50193569
4.17117117,28.36931793
4.17577578,28.23641780
4.18038038,28.10322902
4.18498498,27.96975158
4.18958959,27.83599804
4.19419419,27.70195584
4.19879880,27.56763754
4.20340340,27.43304313
4.20800801,27.29817262
4.21261261,27.16302601
4.21721722,27.02760957
4.22182182,26.89192330
4.22642643,26.75596092
4.23103103,26.61973499
4.23563564,26.48324551
4.24024024,26.34648620
4.24484484,26.20946961
4.24944945,26.07218946
4.25405405,25.93465204
4.25865866,25.79685734
4.26326326,25.65880536
4.26786787,25.52049610
4.27247247,25.38193584
4.27707708,25.24313085
4.28168168,25.10406858
4.28628629,24.96476158
4.29089089,24.82520358
4.29549550,24.68540712
4.30010010,24.54536594
4.30470470,24.40508003
4.30930931,24.26455566
4.31391391,24.12379284
4.31851852,23.98279785
4.32312312,23.84156440
4.32772773,23.70009249
4.33233233,23.55839468
4.33693694,23.41646470
4.34154154,23.27430253
4.34614615,23.13191447
4.35075075,22.98930050
4.35535536,22.84646062
4.35995996,22.70339485
4.36456456,22.56010944
4.36916917,22.41660441
4.37377377,22.27287975
4.37837838,22.12894173
4.38298298,21.98478409
4.38758759,21.84041309
4.39219219,21.69582875
4.39679680,21.55103104
4.40140140,21.40602626
4.40600601,21.26080813
4.41061061,21.11538920
4.41521522,20.96975691
4.41981982,20.82393009
4.42442442,20.67788992
4.42902903,20.53165522
4.43363363,20.38521345
4.43823824,20.23857715
4.44284284,20.09174631
4.44744745,19.94471468
4.45205205,19.79748852
4.45665666,19.65006783
4.46126126,19.50245889
4.46586587,19.35465542
4.47047047,19.20666370
4.47507508,19.05848372
4.47967968,18.91011549
4.48428428,18.76156529
4.48888889,18.61282683
4.49349349,18.46391267
4.49809810,18.31481025
4.50270270,18.16552586
4.50730731,18.01606577
4.51191191,17.86642997
4.51651652,17.71661220
4.52112112,17.56662500
4.52572573,17.41646209
4.53033033,17.26612349
4.53493493,17.11561545
4.53953954,16.96493172
4.54414414,16.81408483
4.54874875,16.66306851
4.55335335,16.51188905
4.55795796,16.36054015
4.56256256,16.20902810
4.56716717,16.05735290
4.57177177,15.90551455
4.57637638,15.75351304
4.58098098,15.60135466
4.58558559,15.44903940
4.59019019,15.29656726
4.59479479,15.14393825
4.59939940,14.99115236
4.60400400,14.83821587
4.60860861,14.68512250
4.61321321,14.53187852
4.61781782,14.37848395
4.62242242,14.22494505
4.62702703,14.07125554
4.63163163,13.91741543
4.63623624,13.76343100
4.64084084,13.60930224
4.64544545,13.45502915
4.65005005,13.30061174
4.65465465,13.14605627
4.65925926,12.99136275
4.66386386,12.83652491
4.66846847,12.68154901
4.67307307,12.52643506
4.67767768,12.37118306
4.68228228,12.21579928
4.68688689,12.06027745
4.69149149,11.90463012
4.69609610,11.74884473
4.70070070,11.59292757
4.70530531,11.43687863
4.70990991,11.28070419
4.71451451,11.12439798
4.71911912,10.96796626
4.72372372,10.81140904
4.72832833,10.65472631
4.73293293,10.49791809
4.73753754,10.34098436
4.74214214,10.18393141
4.74674675,10.02675923
4.75135135,9.86946155
4.75595596,9.71204464
4.76056056,9.55450851
4.76516517,9.39685942
4.76976977,9.23909111
4.77437437,9.08120357
4.77897898,8.92320308
4.78358358,8.76508964
4.78818819,8.60685697
4.79279279,8.44851762
4.79739740,8.29006532
4.80200200,8.13150635
4.80660661,7.97283442
4.81121121,7.81404955
4.81581582,7.65516427
4.82042042,7.49616604
4.82502503,7.33706113
4.82962963,7.17785582
4.83423423,7.01854384
4.83883884,6.85912518
4.84344344,6.69960611
4.84804805,6.53998037
4.85265265,6.38026051
4.85725726,6.22043397
4.86186186,6.06051330
4.86646647,5.90048595
4.87107107,5.74037076
4.87567568,5.58014888
4.88028028,5.41983288
4.88488488,5.25942276
4.88948949,5.09891851
4.89409409,4.93832013
4.89869870,4.77762762
4.90330330,4.61684099
4.90790791,4.45596023
4.91251251,4.29499163
4.91711712,4.13393517
4.92172172,3.97278458
4.92632633,3.81154614
4.93093093,3.65021985
4.93553554,3.48880571
4.94014014,3.32730372
4.94474474,3.16571388
4.94934935,3.00404246
4.95395395,2.84228319
4.95855856,2.68044234
4.96316316,2.51851992
4.96776777,2.35650965
4.97237237,2.19441780
4.97697698,2.03225065
4.98158158,1.86999565
4.98618619,1.70766534
4.99079079,1.54525346
4.99539540,1.38276628
5.00000000,1.22019753
